variable,activitytype,subjectid,average
fBodyGyro-mean()-Z,LAYING,22,-0.942570240416667
fBodyGyro-mean()-Z,LAYING,23,-0.984238807777778
fBodyGyro-mean()-Z,LAYING,24,-0.981093036111111
fBodyGyro-mean()-Z,LAYING,25,-0.924536860547945
fBodyGyro-mean()-Z,LAYING,26,-0.970171219605263
fBodyGyro-mean()-Z,LAYING,27,-0.979202019189189
fBodyGyro-mean()-Z,LAYING,28,-0.961164844875
fBodyGyro-mean()-Z,LAYING,29,-0.976184322608696
fBodyGyro-mean()-Z,LAYING,30,-0.967577361142857
fBodyGyro-mean()-Z,SITTING,1,-0.951315544468085
fBodyGyro-mean()-Z,SITTING,2,-0.959814822391304
fBodyGyro-mean()-Z,SITTING,3,-0.934967958846154
fBodyGyro-mean()-Z,SITTING,4,-0.9337768922
fBodyGyro-mean()-Z,SITTING,5,-0.938003425909091
fBodyGyro-mean()-Z,SITTING,6,-0.934764895454545
fBodyGyro-mean()-Z,SITTING,7,-0.9474199325
fBodyGyro-mean()-Z,SITTING,8,-0.961798676956522
fBodyGyro-mean()-Z,SITTING,9,-0.940312313
fBodyGyro-mean()-Z,SITTING,10,-0.96539546962963
fBodyGyro-mean()-Z,SITTING,11,-0.954453821132075
fBodyGyro-mean()-Z,SITTING,12,-0.955718183921569
fBodyGyro-mean()-Z,SITTING,13,-0.968384415510204
fBodyGyro-mean()-Z,SITTING,14,-0.957020858888889
fBodyGyro-mean()-Z,SITTING,15,-0.966731518305085
fBodyGyro-mean()-Z,SITTING,16,-0.960058264057971
fBodyGyro-mean()-Z,SITTING,17,-0.98161709828125
fBodyGyro-mean()-Z,SITTING,18,-0.983027386491228
fBodyGyro-mean()-Z,SITTING,19,-0.968235777945205
fBodyGyro-mean()-Z,SITTING,20,-0.950963363939394
fBodyGyro-mean()-Z,SITTING,21,-0.976839728941176
fBodyGyro-mean()-Z,SITTING,22,-0.948367052258065
fBodyGyro-mean()-Z,SITTING,23,-0.965428833529412
fBodyGyro-mean()-Z,SITTING,24,-0.974686891029412
fBodyGyro-mean()-Z,SITTING,25,-0.975805890153846
fBodyGyro-mean()-Z,SITTING,26,-0.970423693717949
fBodyGyro-mean()-Z,SITTING,27,-0.976848134285714
fBodyGyro-mean()-Z,SITTING,28,-0.954180279027778
fBodyGyro-mean()-Z,SITTING,29,-0.9739335945
fBodyGyro-mean()-Z,SITTING,30,-0.961177109516129
fBodyGyro-mean()-Z,STANDING,1,-0.980773122830189
fBodyGyro-mean()-Z,STANDING,2,-0.960627696111111
fBodyGyro-mean()-Z,STANDING,3,-0.916172537704918
fBodyGyro-mean()-Z,STANDING,4,-0.915280955357143
fBodyGyro-mean()-Z,STANDING,5,-0.907190836607143
fBodyGyro-mean()-Z,STANDING,6,-0.943239602105263
fBodyGyro-mean()-Z,STANDING,7,-0.957165056226415
fBodyGyro-mean()-Z,STANDING,8,-0.975512276666667
fBodyGyro-mean()-Z,STANDING,9,-0.941510336
fBodyGyro-mean()-Z,STANDING,10,-0.950915730909091
fBodyGyro-mean()-Z,STANDING,11,-0.980762968085106
fBodyGyro-mean()-Z,STANDING,12,-0.95260195295082
fBodyGyro-mean()-Z,STANDING,13,-0.974394378070176
fBodyGyro-mean()-Z,STANDING,14,-0.950999877833333
fBodyGyro-mean()-Z,STANDING,15,-0.96826485509434
fBodyGyro-mean()-Z,STANDING,16,-0.98363927
fBodyGyro-mean()-Z,STANDING,17,-0.985954978205128
fBodyGyro-mean()-Z,STANDING,18,-0.974294413013699
fBodyGyro-mean()-Z,STANDING,19,-0.965100636164384
fBodyGyro-mean()-Z,STANDING,20,-0.911409911643836
fBodyGyro-mean()-Z,STANDING,21,-0.959432562359551
fBodyGyro-mean()-Z,STANDING,22,-0.962327765238095
fBodyGyro-mean()-Z,STANDING,23,-0.967939565
fBodyGyro-mean()-Z,STANDING,24,-0.970133388405797
fBodyGyro-mean()-Z,STANDING,25,-0.970456862567568
fBodyGyro-mean()-Z,STANDING,26,-0.974459323783784
fBodyGyro-mean()-Z,STANDING,27,-0.980862493125
fBodyGyro-mean()-Z,STANDING,28,-0.926655192405063
fBodyGyro-mean()-Z,STANDING,29,-0.983654714461538
fBodyGyro-mean()-Z,STANDING,30,-0.937798124576271
fBodyGyro-mean()-Z,WALKING,1,-0.255940940315789
fBodyGyro-mean()-Z,WALKING,2,-0.396659907457627
fBodyGyro-mean()-Z,WALKING,3,-0.418126217413793
fBodyGyro-mean()-Z,WALKING,4,-0.601381129166667
fBodyGyro-mean()-Z,WALKING,5,-0.213127031035714
fBodyGyro-mean()-Z,WALKING,6,-0.203575458733333
fBodyGyro-mean()-Z,WALKING,7,-0.366733617894737
fBodyGyro-mean()-Z,WALKING,8,-0.132902199479167
fBodyGyro-mean()-Z,WALKING,9,-0.240222512134615
fBodyGyro-mean()-Z,WALKING,10,-0.108530029881132
fBodyGyro-mean()-Z,WALKING,11,-0.39829333661017
fBodyGyro-mean()-Z,WALKING,12,-0.31728248436
fBodyGyro-mean()-Z,WALKING,13,-0.276607954736842
fBodyGyro-mean()-Z,WALKING,14,-0.212925759152542
fBodyGyro-mean()-Z,WALKING,15,-0.461464065555556
fBodyGyro-mean()-Z,WALKING,16,-0.432885310980392
fBodyGyro-mean()-Z,WALKING,17,-0.398809217540984
fBodyGyro-mean()-Z,WALKING,18,-0.538152344821429
fBodyGyro-mean()-Z,WALKING,19,-0.01050470716
fBodyGyro-mean()-Z,WALKING,20,-0.108892495684314
fBodyGyro-mean()-Z,WALKING,21,-0.283262474865385
fBodyGyro-mean()-Z,WALKING,22,-0.083501182326087
fBodyGyro-mean()-Z,WALKING,23,-0.194970369294915
fBodyGyro-mean()-Z,WALKING,24,-0.39144792137931
fBodyGyro-mean()-Z,WALKING,25,-0.561322950945946
fBodyGyro-mean()-Z,WALKING,26,-0.318516813050847
fBodyGyro-mean()-Z,WALKING,27,-0.318182379824561
fBodyGyro-mean()-Z,WALKING,28,-0.255029045018519
fBodyGyro-mean()-Z,WALKING,29,-0.397277495471698
fBodyGyro-mean()-Z,WALKING,30,-0.247350343692308
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,1,-0.0318694271979592
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,2,-0.0874944736085106
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,3,-0.302866461179592
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,4,-0.318306481022222
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,5,-0.034175027916383
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,6,0.15284524938125
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,7,-0.299600267680851
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,8,0.0277498065176316
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,9,-0.250686586719048
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,10,0.0391366814342105
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,11,-0.273459111956522
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,12,-0.212767364326087
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,13,-0.212906662531915
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,14,0.492414379822222
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,15,-0.18319480152381
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,16,-0.375000625531915
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,17,-0.403380386086957
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,18,-0.447030699454546
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,19,0.210673073192308
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,20,0.257037841093333
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,21,-0.238221682666667
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,22,-0.194915698805556
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,23,-0.141266888477778
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,24,-0.396286646363636
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,25,-0.410311447586207
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,26,-0.22138882542
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,27,-0.144904904113636
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,28,-0.184392337071739
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,29,-0.199225894479167
fBodyGyro-mean()-Z,WALKING_DOWNSTAIRS,30,-0.263720763854839
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,1,-0.453597213018868
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,2,-0.248601122
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,3,-0.431503361525424
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,4,-0.350765737115385
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,5,-0.139801393244681
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,6,-0.0464142110215686
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,7,-0.408150266666667
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,8,0.16597418695122
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,9,-0.327698671183673
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,10,-0.262763367170213
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,11,-0.674671878518519
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,12,-0.406080936346154
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,13,-0.255338945927273
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,14,0.196703218737037
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,15,-0.485701745833333
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,16,-0.492427493529412
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,17,-0.324273713333333
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,18,-0.504364096896552
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,19,-0.06612935167
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,20,0.115076640798039
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,21,-0.155762354829787
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,22,-0.199313066142857
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,23,-0.163001294113726
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,24,-0.372182912033898
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,25,-0.575169715692308
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,26,-0.342703926363636
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,27,-0.400528455490196
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,28,-0.318210999529412
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,29,-0.34170013244898
fBodyGyro-mean()-Z,WALKING_UPSTAIRS,30,-0.318937001538462
fBodyGyro-std()-X,LAYING,1,-0.8822964508
fBodyGyro-std()-X,LAYING,2,-0.988860685833333
fBodyGyro-std()-X,LAYING,3,-0.975986433709677
fBodyGyro-std()-X,LAYING,4,-0.975094739444445
fBodyGyro-std()-X,LAYING,5,-0.980705769807692
fBodyGyro-std()-X,LAYING,6,-0.962164978596491
fBodyGyro-std()-X,LAYING,7,-0.962348254423077
fBodyGyro-std()-X,LAYING,8,-0.967846360740741
fBodyGyro-std()-X,LAYING,9,-0.9463891504
fBodyGyro-std()-X,LAYING,10,-0.96454456637931
fBodyGyro-std()-X,LAYING,11,-0.982424585438596
fBodyGyro-std()-X,LAYING,12,-0.969254585333333
fBodyGyro-std()-X,LAYING,13,-0.973446792419355
fBodyGyro-std()-X,LAYING,14,-0.959740488627451
fBodyGyro-std()-X,LAYING,15,-0.958224495416667
fBodyGyro-std()-X,LAYING,16,-0.977509583571429
fBodyGyro-std()-X,LAYING,17,-0.977203498309859
fBodyGyro-std()-X,LAYING,18,-0.993019371692308
fBodyGyro-std()-X,LAYING,19,-0.983944795060241
fBodyGyro-std()-X,LAYING,20,-0.985154588529412
fBodyGyro-std()-X,LAYING,21,-0.976226919888889
fBodyGyro-std()-X,LAYING,22,-0.958030986944445
fBodyGyro-std()-X,LAYING,23,-0.982665212638889
fBodyGyro-std()-X,LAYING,24,-0.984713284166667
fBodyGyro-std()-X,LAYING,25,-0.891308069041096
fBodyGyro-std()-X,LAYING,26,-0.990970119605263
fBodyGyro-std()-X,LAYING,27,-0.989382328918919
fBodyGyro-std()-X,LAYING,28,-0.958092114
fBodyGyro-std()-X,LAYING,29,-0.994652185217391
fBodyGyro-std()-X,LAYING,30,-0.974488400714286
fBodyGyro-std()-X,SITTING,1,-0.977904227021277
fBodyGyro-std()-X,SITTING,2,-0.986808501521739
fBodyGyro-std()-X,SITTING,3,-0.968013062884615
fBodyGyro-std()-X,SITTING,4,-0.973333107
fBodyGyro-std()-X,SITTING,5,-0.969390369318182
fBodyGyro-std()-X,SITTING,6,-0.963407046545455
fBodyGyro-std()-X,SITTING,7,-0.9427264225
fBodyGyro-std()-X,SITTING,8,-0.985339301521739
fBodyGyro-std()-X,SITTING,9,-0.9618360162
fBodyGyro-std()-X,SITTING,10,-0.989712360740741
fBodyGyro-std()-X,SITTING,11,-0.98918951264151
fBodyGyro-std()-X,SITTING,12,-0.976339901372549
fBodyGyro-std()-X,SITTING,13,-0.986714694081633
fBodyGyro-std()-X,SITTING,14,-0.981573087222222
fBodyGyro-std()-X,SITTING,15,-0.988881930508475
fBodyGyro-std()-X,SITTING,16,-0.982057861449275
fBodyGyro-std()-X,SITTING,17,-0.99004126046875
fBodyGyro-std()-X,SITTING,18,-0.992575399473684
fBodyGyro-std()-X,SITTING,19,-0.985576048219178
fBodyGyro-std()-X,SITTING,20,-0.978433538484848
fBodyGyro-std()-X,SITTING,21,-0.98955931
fBodyGyro-std()-X,SITTING,22,-0.982373346290323
fBodyGyro-std()-X,SITTING,23,-0.981523241176471
fBodyGyro-std()-X,SITTING,24,-0.988891551764706
fBodyGyro-std()-X,SITTING,25,-0.990550003076923
fBodyGyro-std()-X,SITTING,26,-0.991318436410256
fBodyGyro-std()-X,SITTING,27,-0.988984618428571
fBodyGyro-std()-X,SITTING,28,-0.98161514125
fBodyGyro-std()-X,SITTING,29,-0.990727755166667
fBodyGyro-std()-X,SITTING,30,-0.988484803225806
fBodyGyro-std()-X,STANDING,1,-0.987497128679245
fBodyGyro-std()-X,STANDING,2,-0.97498812462963
fBodyGyro-std()-X,STANDING,3,-0.901985672459016
fBodyGyro-std()-X,STANDING,4,-0.912464793928571
fBodyGyro-std()-X,STANDING,5,-0.912780915714286
fBodyGyro-std()-X,STANDING,6,-0.952817395263158
fBodyGyro-std()-X,STANDING,7,-0.947891986226415
fBodyGyro-std()-X,STANDING,8,-0.974200997592593
fBodyGyro-std()-X,STANDING,9,-0.924738576444445
fBodyGyro-std()-X,STANDING,10,-0.932273942727273
fBodyGyro-std()-X,STANDING,11,-0.981009115744681
fBodyGyro-std()-X,STANDING,12,-0.884385204098361
fBodyGyro-std()-X,STANDING,13,-0.955818411578947
fBodyGyro-std()-X,STANDING,14,-0.962741032833333
fBodyGyro-std()-X,STANDING,15,-0.948275234150943
fBodyGyro-std()-X,STANDING,16,-0.973926885
fBodyGyro-std()-X,STANDING,17,-0.981791318076923
fBodyGyro-std()-X,STANDING,18,-0.962272711643836
fBodyGyro-std()-X,STANDING,19,-0.946607045616438
fBodyGyro-std()-X,STANDING,20,-0.890525705068493
fBodyGyro-std()-X,STANDING,21,-0.964530315842697
fBodyGyro-std()-X,STANDING,22,-0.919851782380952
fBodyGyro-std()-X,STANDING,23,-0.941698515588235
fBodyGyro-std()-X,STANDING,24,-0.961885695217391
fBodyGyro-std()-X,STANDING,25,-0.97266417
fBodyGyro-std()-X,STANDING,26,-0.975321645675676
fBodyGyro-std()-X,STANDING,27,-0.970221836375
fBodyGyro-std()-X,STANDING,28,-0.886706768227848
fBodyGyro-std()-X,STANDING,29,-0.979162564923077
fBodyGyro-std()-X,STANDING,30,-0.911718163220339
fBodyGyro-std()-X,WALKING,1,-0.516691938736842
fBodyGyro-std()-X,WALKING,2,-0.604053019152542
fBodyGyro-std()-X,WALKING,3,-0.615121369827586
fBodyGyro-std()-X,WALKING,4,-0.542646759
fBodyGyro-std()-X,WALKING,5,-0.529392790178572
fBodyGyro-std()-X,WALKING,6,-0.515323854385965
fBodyGyro-std()-X,WALKING,7,-0.563615256666667
fBodyGyro-std()-X,WALKING,8,-0.234252005895833
fBodyGyro-std()-X,WALKING,9,-0.507404512692308
fBodyGyro-std()-X,WALKING,10,-0.458292932830189
fBodyGyro-std()-X,WALKING,11,-0.623150268983051
fBodyGyro-std()-X,WALKING,12,-0.5931428818
fBodyGyro-std()-X,WALKING,13,-0.435714710526316
fBodyGyro-std()-X,WALKING,14,-0.630082075932203
fBodyGyro-std()-X,WALKING,15,-0.357633378703704
fBodyGyro-std()-X,WALKING,16,-0.673741136862745
fBodyGyro-std()-X,WALKING,17,-0.504849290819672
fBodyGyro-std()-X,WALKING,18,-0.734901390178572
fBodyGyro-std()-X,WALKING,19,-0.108388809533846
fBodyGyro-std()-X,WALKING,20,-0.279931528352941
fBodyGyro-std()-X,WALKING,21,-0.491859244230769
fBodyGyro-std()-X,WALKING,22,-0.374496318695652
fBodyGyro-std()-X,WALKING,23,-0.545051691694915
fBodyGyro-std()-X,WALKING,24,-0.616915839310345
fBodyGyro-std()-X,WALKING,25,-0.406678108108108
fBodyGyro-std()-X,WALKING,26,-0.532999609491526
fBodyGyro-std()-X,WALKING,27,-0.642349125614035
fBodyGyro-std()-X,WALKING,28,-0.545480217777778
fBodyGyro-std()-X,WALKING,29,-0.654313559056604
fBodyGyro-std()-X,WALKING,30,-0.399032346
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,1,-0.495422486102041
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,2,-0.379436674361702
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,3,-0.30863033105102
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,4,-0.414919000955556
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,5,-0.51494094106383
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,6,-0.286724914610417
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,7,-0.432730974446809
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,8,-0.302735102631579
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,9,-0.423558773952381
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,10,-0.339514358157895
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,11,-0.397722757934783
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,12,-0.4223632375
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,13,-0.452190386808511
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,14,-0.378882872733333
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,15,-0.351630000285714
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,16,-0.470373498510638
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,17,-0.393194731747826
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,18,-0.513947089545455
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,19,0.196613286661538
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,20,-0.253365630644444
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,21,-0.469790144111111
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,22,-0.284532358444444
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,23,-0.482598325037037
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,24,-0.484894683818182
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,25,-0.316252107741379
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,26,-0.3981998635
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,27,-0.390968436431818
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,28,-0.345453346086957
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,29,-0.319123137947917
fBodyGyro-std()-X,WALKING_DOWNSTAIRS,30,-0.278386596338226
fBodyGyro-std()-X,WALKING_UPSTAIRS,1,-0.565892490754717
fBodyGyro-std()-X,WALKING_UPSTAIRS,2,-0.476358845625
fBodyGyro-std()-X,WALKING_UPSTAIRS,3,-0.484820991355932
fBodyGyro-std()-X,WALKING_UPSTAIRS,4,-0.483548693461539
fBodyGyro-std()-X,WALKING_UPSTAIRS,5,-0.501685580212766
fBodyGyro-std()-X,WALKING_UPSTAIRS,6,-0.390248128039216
fBodyGyro-std()-X,WALKING_UPSTAIRS,7,-0.368636961470588
fBodyGyro-std()-X,WALKING_UPSTAIRS,8,-0.409955580780488
fBodyGyro-std()-X,WALKING_UPSTAIRS,9,-0.361626377102041
fBodyGyro-std()-X,WALKING_UPSTAIRS,10,-0.34130162006383
fBodyGyro-std()-X,WALKING_UPSTAIRS,11,-0.517811645740741
fBodyGyro-std()-X,WALKING_UPSTAIRS,12,-0.5604629635
fBodyGyro-std()-X,WALKING_UPSTAIRS,13,-0.562911002545455
fBodyGyro-std()-X,WALKING_UPSTAIRS,14,-0.464742933888889
fBodyGyro-std()-X,WALKING_UPSTAIRS,15,-0.4372253275
fBodyGyro-std()-X,WALKING_UPSTAIRS,16,-0.509896031372549
fBodyGyro-std()-X,WALKING_UPSTAIRS,17,-0.5244683916875
fBodyGyro-std()-X,WALKING_UPSTAIRS,18,-0.60071129637931
fBodyGyro-std()-X,WALKING_UPSTAIRS,19,-0.4775147465
fBodyGyro-std()-X,WALKING_UPSTAIRS,20,-0.532021733921569
fBodyGyro-std()-X,WALKING_UPSTAIRS,21,-0.560968048723404
fBodyGyro-std()-X,WALKING_UPSTAIRS,22,-0.338139776690476
fBodyGyro-std()-X,WALKING_UPSTAIRS,23,-0.590430783921569
fBodyGyro-std()-X,WALKING_UPSTAIRS,24,-0.602945480677966
fBodyGyro-std()-X,WALKING_UPSTAIRS,25,-0.500119831476923
fBodyGyro-std()-X,WALKING_UPSTAIRS,26,-0.590812298
fBodyGyro-std()-X,WALKING_UPSTAIRS,27,-0.574254281745098
fBodyGyro-std()-X,WALKING_UPSTAIRS,28,-0.556383410588235
fBodyGyro-std()-X,WALKING_UPSTAIRS,29,-0.350338205020408
fBodyGyro-std()-X,WALKING_UPSTAIRS,30,-0.503484236964615
fBodyGyro-std()-Y,LAYING,1,-0.9512320494
fBodyGyro-std()-Y,LAYING,2,-0.981910616458333
fBodyGyro-std()-Y,LAYING,3,-0.977032495483871
fBodyGyro-std()-Y,LAYING,4,-0.956182500185185
fBodyGyro-std()-Y,LAYING,5,-0.977257800961539
fBodyGyro-std()-Y,LAYING,6,-0.945365097894737
fBodyGyro-std()-Y,LAYING,7,-0.939727873653846
fBodyGyro-std()-Y,LAYING,8,-0.950316470925926
fBodyGyro-std()-Y,LAYING,9,-0.9231319366
fBodyGyro-std()-Y,LAYING,10,-0.953453496551724
fBodyGyro-std()-Y,LAYING,11,-0.982660631754386
fBodyGyro-std()-Y,LAYING,12,-0.955343675666667
fBodyGyro-std()-Y,LAYING,13,-0.959944126451613
fBodyGyro-std()-Y,LAYING,14,-0.929955407058823
fBodyGyro-std()-Y,LAYING,15,-0.959991907083333
fBodyGyro-std()-Y,LAYING,16,-0.968135251857143
fBodyGyro-std()-Y,LAYING,17,-0.970627806901408
fBodyGyro-std()-Y,LAYING,18,-0.983457774923077
fBodyGyro-std()-Y,LAYING,19,-0.959831365783133
fBodyGyro-std()-Y,LAYING,20,-0.973092518088235
fBodyGyro-std()-Y,LAYING,21,-0.946599855444444
fBodyGyro-std()-Y,LAYING,22,-0.960711254583333
fBodyGyro-std()-Y,LAYING,23,-0.954997309583333
fBodyGyro-std()-Y,LAYING,24,-0.95779294875
fBodyGyro-std()-Y,LAYING,25,-0.932293334794521
fBodyGyro-std()-Y,LAYING,26,-0.977491843421053
fBodyGyro-std()-Y,LAYING,27,-0.983052318513514
fBodyGyro-std()-Y,LAYING,28,-0.957552988125
fBodyGyro-std()-Y,LAYING,29,-0.992240785652174
fBodyGyro-std()-Y,LAYING,30,-0.965134152428572
fBodyGyro-std()-Y,SITTING,1,-0.962345042553192
fBodyGyro-std()-Y,SITTING,2,-0.977356188695652
fBodyGyro-std()-Y,SITTING,3,-0.939609988461538
fBodyGyro-std()-Y,SITTING,4,-0.954120419
fBodyGyro-std()-Y,SITTING,5,-0.947571471590909
fBodyGyro-std()-Y,SITTING,6,-0.944901470363636
fBodyGyro-std()-Y,SITTING,7,-0.93824472
fBodyGyro-std()-Y,SITTING,8,-0.968924433260869
fBodyGyro-std()-Y,SITTING,9,-0.910583361
fBodyGyro-std()-Y,SITTING,10,-0.983579646666667
fBodyGyro-std()-Y,SITTING,11,-0.982137919056604
fBodyGyro-std()-Y,SITTING,12,-0.959040695686275
fBodyGyro-std()-Y,SITTING,13,-0.97827070877551
fBodyGyro-std()-Y,SITTING,14,-0.958227403148148
fBodyGyro-std()-Y,SITTING,15,-0.973456092372881
fBodyGyro-std()-Y,SITTING,16,-0.954343752463768
fBodyGyro-std()-Y,SITTING,17,-0.984813098125
fBodyGyro-std()-Y,SITTING,18,-0.985710087894737
fBodyGyro-std()-Y,SITTING,19,-0.955598610136986
fBodyGyro-std()-Y,SITTING,20,-0.958015696363636
fBodyGyro-std()-Y,SITTING,21,-0.974723217647059
fBodyGyro-std()-Y,SITTING,22,-0.946107943548387
fBodyGyro-std()-Y,SITTING,23,-0.943733421029412
fBodyGyro-std()-Y,SITTING,24,-0.976252427794118
fBodyGyro-std()-Y,SITTING,25,-0.979828883230769
fBodyGyro-std()-Y,SITTING,26,-0.969488188974359
fBodyGyro-std()-Y,SITTING,27,-0.981037690285714
fBodyGyro-std()-Y,SITTING,28,-0.953207017222222
fBodyGyro-std()-Y,SITTING,29,-0.987259808666667
fBodyGyro-std()-Y,SITTING,30,-0.973804950806452
fBodyGyro-std()-Y,STANDING,1,-0.987107727735849
fBodyGyro-std()-Y,STANDING,2,-0.97103605037037
fBodyGyro-std()-Y,STANDING,3,-0.923125941147541
fBodyGyro-std()-Y,STANDING,4,-0.945825840178571
fBodyGyro-std()-Y,STANDING,5,-0.931857811428571
fBodyGyro-std()-Y,STANDING,6,-0.942539174210526
fBodyGyro-std()-Y,STANDING,7,-0.945818157735849
fBodyGyro-std()-Y,STANDING,8,-0.968055495925926
fBodyGyro-std()-Y,STANDING,9,-0.941950576888889
fBodyGyro-std()-Y,STANDING,10,-0.958399857954545
fBodyGyro-std()-Y,STANDING,11,-0.994353086595745
fBodyGyro-std()-Y,STANDING,12,-0.938529853770492
fBodyGyro-std()-Y,STANDING,13,-0.97142515122807
fBodyGyro-std()-Y,STANDING,14,-0.944306864
fBodyGyro-std()-Y,STANDING,15,-0.969442882075472
fBodyGyro-std()-Y,STANDING,16,-0.978402418717949
fBodyGyro-std()-Y,STANDING,17,-0.983946584871795
fBodyGyro-std()-Y,STANDING,18,-0.978801848493151
fBodyGyro-std()-Y,STANDING,19,-0.966967238082192
fBodyGyro-std()-Y,STANDING,20,-0.901237499589041
fBodyGyro-std()-Y,STANDING,21,-0.954080913707865
fBodyGyro-std()-Y,STANDING,22,-0.962172736666667
fBodyGyro-std()-Y,STANDING,23,-0.945871186029412
fBodyGyro-std()-Y,STANDING,24,-0.965798055507246
fBodyGyro-std()-Y,STANDING,25,-0.975960666081081
fBodyGyro-std()-Y,STANDING,26,-0.981740873108108
fBodyGyro-std()-Y,STANDING,27,-0.98185775725
fBodyGyro-std()-Y,STANDING,28,-0.936101609113924
fBodyGyro-std()-Y,STANDING,29,-0.989643721230769
fBodyGyro-std()-Y,STANDING,30,-0.939469774067797
